NN	겁	811	0.000147849
NN	웅	807	0.00014712
NN	쁨	794	0.00014475
NN	먹	793	0.000144567
NN	엔	778	0.000141833
NN	슬	775	0.000141286
NN	턱	773	0.000140921
NN	혈	753	0.000137275
NN	괄	750	0.000136728
NN	볼	743	0.000135452
NN	묘	743	0.000135452
NN	빵	731	0.000133264
NN	컷	729	0.0001329
NN	납	727	0.000132535
NN	댁	708	0.000129071
NN	첩	690	0.00012579
NN	그	684	0.000124696
NN	엌	678	0.000123602
NN	붕	669	0.000121962
NN	릎	661	0.000120503
NN	톤	661	0.000120503
NN	에	657	0.000119774
NN	ᄀ	653	0.000119045
NN	특	641	0.000116857
NN	꾸	633	0.000115399
NN	퍼	629	0.000114669
NN	빈	627	0.000114305
NN	엽	622	0.000113393
NN	홍	618	0.000112664
NN	뻔	618	0.000112664
NN	롱	617	0.000112482
NN	>	616	0.000112299
NN	칸	610	0.000111206
NN	럼	602	0.000109747
NN	링	601	0.000109565
NN	낙	600	0.000109383
NN	읍	597	0.000108836
NN	곽	596	0.000108653
NN	걸	594	0.000108289
NN	농	588	0.000107195
NN	몽	587	0.000107013
NN	겉	585	0.000106648
NN	삼	583	0.000106283
NN	굿	582	0.000106101
NN	떼	570	0.000103913
NN	렬	566	0.000103184
NN	혀	564	0.00010282
NN	볕	564	0.00010282
NN	팬	561	0.000102273
NN	몰	553	0.000100814
NN	욱	544	9.91735e-05
NN	블	534	9.73505e-05
NN	톱	533	9.71682e-05
NN	깥	527	9.60744e-05
NN	튼	527	9.60744e-05
NN	뷰	524	9.55275e-05
NN	똥	522	9.51628e-05
NN	늬	513	9.35221e-05
NN	딩	507	9.24283e-05
NN	쇼	501	9.13345e-05
NN	벨	501	9.13345e-05
NN	퀴	477	8.69592e-05
NN	솔	474	8.64122e-05
NN	맨	474	8.64122e-05
NN	빚	466	8.49538e-05
NN	친	461	8.40423e-05
NN	젖	456	8.31308e-05
NN	런	455	8.29485e-05
NN	킹	450	8.20369e-05
NN	룩	445	8.11254e-05
NN	핑	436	7.94847e-05
NN	멋	434	7.91201e-05
NN	푼	432	7.87555e-05
NN	랍	430	7.83909e-05
NN	쌍	428	7.80262e-05
NN	테	427	7.78439e-05
NN	폰	426	7.76616e-05
NN	맘	421	7.67501e-05
NN	럭	421	7.67501e-05
NN	엘	420	7.65678e-05
NN	렴	418	7.62032e-05
NN	몬	416	7.58386e-05
NN	켓	413	7.52917e-05
NN	슈	411	7.49271e-05
NN	페	403	7.34686e-05
NN	펜	402	7.32863e-05
NN	룡	401	7.3104e-05
NN	픽	398	7.25571e-05
NN	릉	390	7.10987e-05
NN	누	386	7.03695e-05
NN	플	384	7.00049e-05
NN	넋	383	6.98225e-05
NN	워	382	6.96402e-05
NN	끈	382	6.96402e-05
NN	줌	379	6.90933e-05
NN	팎	375	6.83641e-05
NN	까	374	6.81818e-05
NN	째	373	6.79995e-05
NN	곰	371	6.76349e-05
NN	얼	369	6.72703e-05
NN	흘	367	6.69057e-05
NN	뜰	365	6.65411e-05
NN	녕	361	6.58119e-05
NN	던	359	6.54472e-05
NN	띠	358	6.52649e-05
NN	뉴	356	6.49003e-05
NN	휴	355	6.4718e-05
NN	륜	349	6.36242e-05
NN	ᆫ	349	6.36242e-05
NN	컴	344	6.27127e-05
NN	짱	340	6.19835e-05
NN	릭	340	6.19835e-05
NN	뺨	338	6.16189e-05
NN	와	337	6.14366e-05
NN	듬	336	6.12542e-05
NN	핀	335	6.10719e-05
NN	뱀	334	6.08896e-05
NN	컨	324	5.90666e-05
NN	베	321	5.85197e-05
NN	릿	320	5.83374e-05
NN	궐	320	5.83374e-05
NN	닝	312	5.68789e-05
NN	꿀	309	5.6332e-05
NN	싹	309	5.6332e-05
NN	흐	308	5.61497e-05
