NNP	0	칸	-0.56453
NNP	0	찾	-0.566395
NNP	0	급	-0.585902
NNP	0	진	-0.588705
NNP	0	범	-0.597227
NNP	0	국	-0.601806
NNP	0	안	-0.606392
NNP	0	층	-0.624671
NNP	0	벌	-0.629125
NNP	0	합	-0.631399
NNP	0	절	-0.640503
NNP	0	광	-0.64623
NNP	0	뮤	-0.653926
NNP	0	청	-0.656548
NNP	0	서	-0.659275
NNP	0	굴	-0.672094
NNP	0	왈	-0.693147
NNP	0	쎈	-0.693147
NNP	0	꿀	-0.693147
NNP	0	:	-0.694396
NNP	0	있	-0.695921
NNP	0	목	-0.698424
NNP	0	빈	-0.702036
NNP	0	근	-0.731331
NNP	0	，	-0.732368
NNP	0	입	-0.738957
NNP	0	』	-0.742644
NNP	0	隱	-0.747214
NNP	0	걸	-0.750306
NNP	0	턱	-0.753772
NNP	0	농	-0.756914
NNP	0	완	-0.757309
NNP	0	찌	-0.757686
NNP	0	삽	-0.76214
NNP	0	획	-0.767255
NNP	0	유	-0.76981
NNP	0	극	-0.771399
NNP	0	택	-0.777705
NNP	0	실	-0.778507
NNP	0	굿	-0.781701
NNP	0	냉	-0.786479
NNP	0	역	-0.789345
NNP	0	땅	-0.792238
NNP	0	불	-0.794581
NNP	0	골	-0.795626
NNP	0	같	-0.799063
NNP	0	뜨	-0.800119
NNP	0	쇼	-0.800393
NNP	0	業	-0.802346
NNP	0	본	-0.803291
NNP	0	탄	-0.808217
NNP	0	짚	-0.81093
NNP	0	婚	-0.81093
NNP	0	함	-0.81831
NNP	0	노	-0.824332
NNP	0	쿠	-0.826679
NNP	0	취	-0.826679
NNP	0	심	-0.829871
NNP	0	코	-0.836062
NNP	0	컵	-0.837397
NNP	0	展	-0.847298
NNP	0	표	-0.847686
NNP	0	머	-0.85377
NNP	0	촉	-0.862224
NNP	0	좆	-0.864997
NNP	0	타	-0.869521
NNP	0	셔	-0.875469
NNP	0	액	-0.875469
NNP	0	향	-0.884202
NNP	0	해	-0.885162
NNP	0	재	-0.885913
NNP	0	팥	-0.887303
NNP	0	갈	-0.895174
NNP	0	길	-0.901902
NNP	0	참	-0.902239
NNP	0	만	-0.906408
NNP	0	온	-0.912776
NNP	0	댕	-0.916291
NNP	0	비	-0.924724
NNP	0	항	-0.926296
NNP	0	몰	-0.931558
NNP	0	한	-0.942506
NNP	0	도	-0.950021
NNP	0	→	-0.956565
NNP	0	대	-0.956572
NNP	0	늦	-0.959776
NNP	0	탕	-0.961411
NNP	0	]	-0.970277
NNP	0	홈	-0.970779
NNP	0	흙	-0.971861
NNP	0	」	-0.972843
NNP	0	말	-0.976217
NNP	0	물	-0.980411
NNP	0	폰	-0.980829
NNP	0	놈	-0.980829
NNP	0	등	-0.984925
NNP	0	규	-0.984987
NNP	0	프	-0.991714
NNP	0	옹	-0.993252
NNP	0	빗	-0.998529
NNP	0	민	-1.00205
NNP	0	튀	-1.0116
NNP	0	삼	-1.01804
NNP	0	떡	-1.01857
NNP	0	납	-1.02962
NNP	0	콩	-1.03302
NNP	0	갱	-1.04145
NNP	0	바	-1.04165
NNP	0	토	-1.04835
NNP	0	독	-1.0486
NNP	0	뇌	-1.04982
NNP	0	쪼	-1.04982
NNP	0	현	-1.05796
NNP	0	묘	-1.05939
NNP	0	신	-1.07288
NNP	0	는	-1.07364
NNP	0	확	-1.07426
NNP	0	군	-1.0753
NNP	0	음	-1.09033
NNP	0	종	-1.09766
NNP	0	騎	-1.09861
NNP	0	앨	-1.09861
NNP	0	핵	-1.10526
NNP	0	양	-1.10628
NNP	0	좌	-1.10783
NNP	0	검	-1.10981
NNP	0	모	-1.11061
NNP	0	맞	-1.11222
NNP	0	헌	-1.1127
NNP	0	곡	-1.11556
NNP	0	시	-1.11867
NNP	0	팽	-1.12847
NNP	0	보	-1.14298
NNP	0	막	-1.15057
NNP	0	샌	-1.15268
NNP	0	흐	-1.15268
NNP	0	웨	-1.15745
NNP	0	블	-1.17007
NNP	0	융	-1.17272
NNP	0	순	-1.17652
NNP	0	존	-1.17678
NNP	0	꼬	-1.18085
NNP	0	벨	-1.18562
NNP	0	티	-1.1977
NNP	0	예	-1.19907
NNP	0	각	-1.2018
NNP	0	동	-1.20382
NNP	0	밸	-1.20397
NNP	0	志	-1.20397
NNP	0	탱	-1.20397
