됐습니다.김	0.33674	23	-2.53667
요.[인터뷰]그	0.336347	32	-1.87691
롯데홈쇼핑	0.336317	21	-1.91253
습니다.서울	0.335929	68	-1.83261
습니다.국회	0.335764	183	-2.12411
노동(1300㎞)	0.335616	5	-2.7524
공직기강비서관실	0.335473	24	-0.822189
법제사법위원장	0.335263	51	-2.01461
있다고요?[기자]	0.335254	11	-2.00833
설명했습니다.이	0.335158	47	-2.90855
대한민국애국시민연합	0.334999	6	-2.66218
~2015년	0.334187	19	-2.45049
합동참모본부	0.334107	282	-1.31008
겁니까?[인터뷰]그	0.333976	4	-2.27955
법무장관·검찰총장	0.333107	6	-2.81496
부정청탁금지법	0.333016	25	-1.34861
어버이연합	0.332671	249	-2.84207
졌습니다.김	0.332601	35	-2.97959
2000년	0.332552	365	-2.77075
워싱턴DC	0.332309	91	-1.49501
고위공직자비리조사처	0.33222	5	-2.1828
헤드테이블	0.3322	45	0.12368
구했습니다.국민의당	0.331724	6	-2.85738
특정범죄가중처벌	0.331718	19	-0.958321
군사시설보호구역	0.331718	15	-1.40898
영장실질심사	0.33164	251	-0.0139321
주한미군사령관	0.331619	66	-0.634067
환경영향평가	0.331599	114	-1.2665
했습니다.현재	0.331563	21	-2.64596
중국·러시아	0.331147	118	-0.767951
전국농민회총연맹	0.330648	8	-2.17649
프로토콜(IP)	0.329545	8	-2.57315
정부공직자윤리위원회	0.328435	8	-0.996919
이장우·정용기·함진규	0.328376	4	-2.48105
최고인민회의	0.328136	337	-2.92858
탄도로켓	0.327943	71	-1.84193
탄핵소추	0.327361	947	-0.864644
보도합니다.[기자]박	0.327058	8	-2.87165
한국야구위원회(KBO)	0.326779	5	-0.404346
억5000만원	0.326718	31	-2.61496
헬스트레이너	0.326605	7	-2.40677
문재인-안철수-반기문	0.32653	4	-2.2754
북한이탈주민	0.326363	74	-1.32521
습니다.[인터뷰]그	0.326217	11	-2.59428
습니다.전당대회	0.326209	20	-0.609622
방송통신위원회	0.325817	79	-1.90643
습니다.국회의장	0.324642	16	-0.974511
했습니다.서울	0.324415	25	-1.56985
제3자뇌물수수죄	0.324407	16	-0.570877
전국언론노동조합	0.324267	24	-2.90664
거관리위원회	0.323966	377	-0.0812422
비상대책위원	0.323787	1955	-0.393179
=EPA연합뉴스	0.323056	6	-1.74556
스테이트’(경합주)	0.322841	9	-0.490636
강조했습니다.정	0.322327	28	-1.39966
벤처기업	0.322073	61	-1.85071
클리블랜드	0.321754	223	-0.198668
히로야	0.321191	9	-0.775763
미래창조과학부	0.320979	72	-2.08909
정책조정수석	0.320766	202	-1.57524
±1.9%포인트	0.320736	7	-2.24997
까요?[기자]	0.320571	21	-2.98268
농축우라늄	0.320274	17	-2.36797
시장·군수·구청장협의회	0.319286	5	-0.58758
교육문화체육관광위	0.319159	165	-1.96271
