Brit	0.0231444	88	1.71649	1.10858	0.0997846	0.121891	0.335617	0.289322	0.23546	0.379417	0.278107
포함하면	0.023142	70	1.38629	1.66832	0.0830005	0.120555	0.367569	0.385653	0.247211	0.468781	0.296248
PC판	0.0231413	194	1.54525	2.58265	0.0854085	0.0678925	0.425142	0.311488	0.201391	0.381809	0.233103
urder	0.0231404	39	0.38296	2.38838	0.144057	0.175623	0.491166	0.52259	0.280983	0.593751	0.34707
IDOL	0.0231402	40	1.54871	1.43853	0.105964	0.0980218	0.446869	0.366819	0.279175	0.497831	0.344615
발표하며	0.0231369	68	1.38629	1.50595	0.103534	0.107042	0.371018	0.414638	0.248772	0.479812	0.298996
gic	0.0231361	274	1.02629	2.66336	0.0843813	0.10031	0.376657	0.347463	0.188953	0.341695	0.271008
both	0.0231346	25	1.38629	1.69413	0.0847669	0.116207	0.501693	0.493809	0.309726	0.662204	0.389652
스크	0.0231336	5266	2.95614	3.17301	0.104863	0.0235194	0.53473	0.228864	0.169415	0.252878	0.191793
버리지만	0.0231331	39	2.61188	1.56444	0.064148	0.0882552	0.450439	1.03613	0.281012	0.656169	0.41091
마련했다.	0.0231321	32	1.38629	1.48203	0.0835336	0.134785	0.452543	0.378967	0.293283	0.520601	0.362544
맞았지만	0.023129	36	1.52384	1.74941	0.0624591	0.138909	0.461944	0.887697	0.285987	0.661039	0.419904
댄스곡	0.0231261	47	1.45977	2.48812	0.0386856	0.164588	0.545578	0.494324	0.269678	0.56856	0.469029
무지막지	0.023126	306	1.42116	1.01541	0.0970328	0.165157	0.283707	0.218342	0.926734	0.326885	0.210397
폐쇄되었	0.0231246	41	1.46715	0.960994	0.0734546	0.223286	0.419807	0.353844	0.277658	0.517183	0.338962
MOVE	0.0231214	30	1.6364	2.13519	0.0813062	0.0813889	1.00815	0.385851	0.297798	0.553813	0.368995
명칭이다.	0.0231211	26	1.38629	1.38629	0.079308	0.151698	0.483168	0.401606	0.306999	0.558404	0.383741
0만원대	0.0231188	56	2.01184	2.66494	0.0664297	0.0649116	1.1218	0.463905	0.259511	0.566653	0.361388
인간으로	0.0231142	126	2.09879	1.87089	0.0675066	0.0871998	0.327957	0.33919	0.218859	0.400246	0.256804
(사우디	0.0231141	27	2.71167	1.43916	0.0951893	0.0622216	0.522149	0.397386	0.304532	0.562097	0.379794
atte	0.0231126	181	2.39234	0.758259	0.107508	0.118513	0.302169	0.244111	0.203813	0.320998	0.235001
남자에게	0.0231103	47	1.53277	1.73148	0.068198	0.127684	0.443426	0.340898	0.269435	0.483991	0.326784
운용하기	0.0231042	77	1.43761	2.03731	0.0638922	0.123466	0.510101	0.29927	0.242169	0.438492	0.287516
하였으	0.0231001	1637	4.42318	0.844307	0.0915665	0.0675527	0.182441	0.162083	0.142135	0.206703	0.156624
밀어내고	0.0230982	64	1.38629	1.44512	0.060692	0.189972	0.374036	0.363961	0.25198	0.466916	0.302442
사용하다가	0.0230956	27	1.38629	1.68371	0.0910248	0.108705	0.532368	0.590985	0.304624	0.706351	0.383524
누적으로	0.0230923	63	1.50788	1.4458	0.05358	0.197692	0.388691	0.315242	0.252783	0.425914	0.302603
Bart	0.0230916	30	1.70179	2.28605	0.069707	0.0851502	0.465923	0.386414	0.297489	0.537914	0.368995
언제나	0.0230912	473	1.70576	1.72271	0.0492716	0.159485	0.240758	0.239743	0.171794	0.277408	0.194301
이스라엘이	0.0230879	89	1.47823	1.55407	0.10025	0.10025	0.334581	0.288505	0.234905	0.378188	0.277333
발견되어	0.0230877	87	1.46388	1.78968	0.0758365	0.116205	0.353385	0.332368	0.236148	0.437268	0.279805
탑재된	0.0230863	183	1.41264	1.63119	0.0566124	0.176973	0.282124	0.272289	0.203421	0.34253	0.235078
205계	0.0230856	48	1.45868	2.61674	0.0980822	0.0616639	1.38946	0.398015	0.268433	0.578838	0.326198
취소되고	0.0230834	45	1.46205	1.60944	0.0539688	0.181769	0.425517	0.627396	0.272229	0.593695	0.335723
소비에트	0.0230813	63	1.50505	1.89025	0.083107	0.0976229	0.501752	0.315819	0.252783	0.435609	0.302603
볼루션	0.0230794	321	0.527263	2.27458	0.131742	0.146073	0.358447	0.310777	0.183758	0.333476	0.210601
베이스의	0.0230787	50	2.29887	1.38629	0.0493815	0.146648	0.394663	0.335241	0.265805	0.450098	0.321459
PORT	0.0230751	49	1.53422	1.43102	0.0999076	0.105199	0.429663	0.337074	0.266983	0.454615	0.323185
뿐으로,	0.0230742	25	2.08049	1.49879	0.0440118	0.168132	0.490007	0.406038	0.309645	0.568674	0.387885
깨어난	0.0230738	84	1.43437	1.74031	0.0551478	0.167612	0.339937	0.292728	0.237765	0.388194	0.281329
겠다'	0.0230707	76	2.72193	2.2239	0.0356161	0.107009	0.492406	0.377843	0.24289	0.474182	0.329311
괴물같은	0.0230695	51	1.38629	1.38629	0.0621792	0.193055	0.392337	0.333458	0.264656	0.44729	0.319779
gari	0.0230682	27	1.89554	1.85548	0.0657742	0.0997164	0.5293	0.397386	0.304532	0.568276	0.379794
2004-	0.0230677	47	1.60045	0.820348	0.142733	0.123094	0.402058	0.340898	0.269435	0.462345	0.326784
(1919	0.0230661	32	3.37909	0.37677	0.139378	0.129988	0.452543	0.378967	0.293283	0.520601	0.362544
40년	0.0230656	408	1.83708	2.66941	0.0684429	0.0687216	0.335773	0.253271	0.176129	0.315554	0.201006
되도록	0.0230647	307	2.64714	1.56808	0.106761	0.0520464	0.265453	0.218531	0.184941	0.280988	0.210259
전용으로	0.0230639	112	2.34862	1.71018	0.0649075	0.088467	0.345999	0.380521	0.22415	0.43634	0.264706
테이프를	0.0230607	50	2.07967	1.38629	0.0612471	0.130598	0.394663	0.335241	0.265805	0.450098	0.321459
AVGN이	0.0230605	25	1.38629	1.77051	0.0729833	0.128733	0.493797	0.406339	0.309645	0.585622	0.387885
다!!	0.0230596	367	3.41476	1.81072	0.155309	0.0240128	0.263405	0.24633	0.203136	0.293366	0.239008
운동권	0.0230585	125	1.77296	2.69416	0.0873331	0.0552751	0.496488	0.35601	0.219602	0.418644	0.257606
굴욕적인	0.0230583	34	1.47821	1.38629	0.0563488	0.199687	0.444049	0.372628	0.289381	0.510178	0.3566
관점에서	0.0230579	81	1.4357	1.87748	0.065087	0.131428	0.439407	0.295435	0.239695	0.426033	0.28389
김정훈	0.023055	59	1.51084	2.49729	0.108737	0.0561957	0.559675	0.538147	0.256944	0.570508	0.31199
ncent	0.0230532	25	0.943749	1.44907	0.129617	0.130054	0.491624	0.406038	0.309645	0.56697	0.387885
니메이션	0.0230502	2149	0.0546544	2.80318	0.487971	0.308321	0.298791	0.327573	0.137536	0.256706	0.270591
갤러리의	0.0230498	37	1.38629	1.38629	0.0446658	0.268522	0.432539	0.363995	0.284023	0.496096	0.348498
10.2	0.0230479	152	1.80321	1.73584	0.0905521	0.0813164	0.322027	0.270606	0.210805	0.331046	0.272166
멜로디는	0.023047	32	1.48203	1.38629	0.0397144	0.282458	0.452543	0.378967	0.293283	0.520601	0.362544
모두에게	0.0230452	103	1.53706	1.50961	0.0885832	0.112118	0.343905	0.278258	0.227979	0.375128	0.267629
마운드에는	0.0230442	32	1.38629	1.38629	0.0889633	0.134785	0.452543	0.378967	0.293283	0.520601	0.362544
tre	0.0230421	636	1.96749	2.09159	0.0660773	0.0847389	0.236046	0.257026	0.163712	0.26367	0.230155
아나운서.	0.0230416	50	1.38629	1.38629	0.0933934	0.128376	0.394663	0.335241	0.265805	0.450098	0.321459
oli	0.023041	332	2.95442	2.31169	0.0591521	0.0570333	0.282942	0.236706	0.182512	0.301361	0.207495
nton	0.0230396	44	1.49818	2.42981	0.0795552	0.0795552	0.412961	0.347661	0.273371	0.479672	0.332817
세이비어	0.023037	39	1.76111	2.4863	0.0580399	0.0906485	0.976778	0.54427	0.281059	0.70741	0.347343
덕후들	0.0230363	120	2.66535	2.19835	0.0303793	0.129414	0.48606	0.269106	0.221163	0.370993	0.258062
zzle	0.0230362	31	0.895018	2.37828	0.059704	0.181265	0.506835	0.518916	0.295419	0.627237	0.433939
설상가상	0.0230348	161	1.44454	0.775795	0.109058	0.188473	0.339323	0.281475	0.208541	0.356925	0.24188
2.5배	0.0230347	33	1.57292	2.62462	0.102523	0.0544238	1.05018	0.584704	0.291556	0.728793	0.36349
TURE	0.0230328	33	1.49688	2.09348	0.0839307	0.0875732	0.518448	0.449699	0.291698	0.599871	0.36103
완성도	0.0230326	349	1.46057	2.37184	0.0368537	0.180407	0.797735	0.23428	0.180909	0.331273	0.205451
호베르투	0.0230315	30	1.38629	1.68261	0.103019	0.0958442	0.529232	0.464269	0.297687	0.638736	0.370594
제조업체	0.0230306	35	1.47643	2.44682	0.0914882	0.0696827	1.17575	0.461288	0.287533	0.563471	0.575602
수리영역	0.0230296	45	1.46205	2.31919	0.10641	0.0638269	0.595064	0.345743	0.272207	0.490119	0.330598
최초의	0.0230294	1360	1.47119	1.39532	0.057231	0.196025	0.188355	0.187477	0.145938	0.220269	0.161731
어딘가에서	0.0230291	28	1.38629	1.54459	0.0988072	0.108848	0.516733	0.393364	0.302044	0.559476	0.37603
adi	0.0230281	630	1.99098	1.86483	0.0814838	0.0761166	0.213923	0.189858	0.163896	0.23723	0.183471
sent	0.023028	70	1.11342	2.17727	0.0924561	0.102743	0.361524	0.307275	0.24713	0.415645	0.294642
예장카드	0.0230274	34	1.47821	2.07983	0.0664653	0.11269	1.07147	0.372881	0.289556	0.560685	0.3566
폭격기가	0.0230266	90	1.43194	1.38629	0.0611654	0.189646	0.333562	0.2877	0.234358	0.37698	0.276571
페레이라	0.0230246	37	1.38629	2.20335	0.0590167	0.127725	0.99083	0.596312	0.28461	0.678519	0.412279
TOWN	0.023023	48	1.05898	1.90279	0.115151	0.0992233	0.405835	0.438998	0.268193	0.463009	0.621119
oshi	0.0230217	36	1.92257	2.34107	0.0723938	0.0706546	0.538338	0.437299	0.285874	0.609299	0.352546
ane)	0.0230208	31	2.44425	2.19744	0.0651228	0.0658153	0.587459	0.448103	0.295467	0.547186	0.491948
ommunicat	0.0230198	28	0.682908	0.257319	0.36516	0.358744	0.471966	0.393364	0.302044	0.544536	0.37603
arfare	0.0230193	52	0.257292	2.01935	0.204423	0.216733	0.459269	0.507104	0.263725	0.542198	0.412901
출전하여	0.0230193	56	1.45112	1.45112	0.0919446	0.118894	0.381956	0.325214	0.259313	0.434961	0.31201
순조롭게	0.0230174	53	1.38629	1.45374	0.0709846	0.160898	0.389306	0.330032	0.262441	0.4451	0.316552
ckey	0.0230168	37	0.911974	2.30486	0.110944	0.0986994	0.610696	0.364915	0.284225	0.535124	0.348498
Hung	0.0230164	27	1.8012	1.21233	0.0997164	0.105704	0.477426	0.397386	0.304468	0.551289	0.379794
120엔의	0.0230161	42	1.41817	1.4658	0.100287	0.110404	0.41601	0.351513	0.276186	0.475959	0.336771
사라지고	0.0230156	227	1.40848	1.67356	0.0925579	0.105492	0.277722	0.458321	0.195483	0.364259	0.251443
드라이너	0.0230152	80	0.562335	2.72868	0.169668	0.0884027	0.877745	0.344211	0.240324	0.44613	0.385325
제압하면서	0.0230148	25	1.38629	1.38629	0.0960471	0.124684	0.489219	0.406038	0.309645	0.565914	0.387885
용했다고	0.023014	84	1.96508	1.65152	0.0664505	0.106716	0.362074	0.364096	0.281418	0.418784	0.479101
100회	0.0230117	39	1.9514	2.40873	0.0947463	0.0516716	0.894663	0.425577	0.281003	0.603392	0.344952
권총이라	0.023011	28	1.6787	2.13206	0.0537808	0.119546	0.543348	0.393364	0.302044	0.6034	0.37603
rget	0.0230105	111	0.794487	2.51014	0.107814	0.10702	0.383881	0.453712	0.224606	0.447078	0.26654
나누어져	0.0230098	50	1.38629	1.66778	0.15661	0.0635479	0.404606	0.335241	0.265805	0.5335	0.321459
00명	0.0230063	478	1.91389	2.52139	0.0986703	0.0483173	0.378397	0.302815	0.171781	0.311866	0.212233
경기는	0.0230051	1529	2.09375	1.42938	0.054708	0.140508	0.186301	0.231223	0.143551	0.221186	0.207796
롯데팬들	0.0230044	27	1.38629	1.50732	0.0592169	0.18591	0.700692	0.398305	0.304635	0.568417	0.379794
ost)	0.0230041	32	2.17636	2.36405	0.0658156	0.0679344	0.738227	0.726042	0.363027	0.844092	0.368383
llon	0.0230021	52	1.13823	2.48761	0.0841109	0.0965834	0.500849	0.459754	0.263918	0.569209	0.320758
빨간색이	0.0230013	30	1.38629	2.42223	0.032411	0.211344	0.462683	0.385851	0.297489	0.57959	0.368995
...라	0.0229992	94	3.169	1.72332	0.0805286	0.0522967	0.439665	0.284851	0.232248	0.431544	0.273637
mod	0.0229865	206	2.40942	1.91781	0.0734704	0.0677082	0.329563	0.293788	0.198919	0.340667	0.273056
엇갈리는	0.0229851	30	1.38629	1.68921	0.0388691	0.252524	0.461808	0.385851	0.297489	0.532001	0.368995
1940의	0.0229833	49	1.38629	1.38629	0.104227	0.114742	0.397056	0.337074	0.266983	0.452988	0.323185
iger	0.0229829	82	1.03461	2.41062	0.0967447	0.0952516	0.433659	0.368775	0.23922	0.447345	0.322237
50m	0.0229811	219	2.50654	2.55192	0.0698119	0.0514634	0.509492	0.300416	0.19687	0.36563	0.227056
맡았던	0.0229804	137	1.38629	1.38629	0.0560399	0.213378	0.298686	0.259902	0.21516	0.335834	0.250219
펼친다.	0.0229789	40	1.38629	1.46854	0.0393355	0.286947	0.427649	0.356253	0.279284	0.485219	0.341225
보라노트	0.0229787	46	1.6516	2.54788	0.0748359	0.0729683	1.07514	0.342894	0.270711	0.521127	0.328663
홈에서	0.0229728	353	1.60069	1.70705	0.0346646	0.242536	0.289797	0.223517	0.180555	0.279771	0.22363
않더라도	0.0229728	103	1.4686	1.54041	0.0737324	0.137726	0.332143	0.415978	0.228038	0.431786	0.270599
니다"라는	0.0229663	28	1.37733	1.38629	0.0860425	0.139792	0.471966	0.393364	0.302044	0.544536	0.37603
ians	0.0229655	27	1.90275	2.45357	0.0747895	0.0657742	0.605046	0.680232	0.304786	0.711006	0.523104
hit	0.0229649	367	1.797	2.09955	0.0643706	0.094559	0.255283	0.251963	0.179378	0.291546	0.222761
극복하지	0.0229592	60	1.38629	1.57043	0.0563718	0.187078	0.399609	0.319318	0.255461	0.446983	0.30645
다섯번째	0.0229514	52	1.71551	1.7234	0.178905	0.0433917	0.445225	0.331723	0.263535	0.454471	0.318144
(AKB	0.0229496	48	1.89143	1.61631	0.0995922	0.0753761	0.408946	0.338959	0.268193	0.457167	0.324959
되거나,	0.0229486	60	3.47267	1.38629	0.0589259	0.0808968	0.37399	0.319318	0.255461	0.42521	0.30645
넘어가자	0.022947	37	1.38629	1.63155	0.0633403	0.160173	0.475482	0.555167	0.284202	0.51484	1.70462
rimson	0.0229468	28	0.3405	1.69597	0.200052	0.19863	0.559841	0.393364	0.302108	0.547177	0.37603
근접전	0.0229438	294	1.57215	2.40166	0.0426321	0.142536	0.377891	0.258837	0.186646	0.337246	0.21299
공기저항	0.0229433	30	1.48623	1.7753	0.119272	0.0729057	0.572864	0.387591	0.297489	0.56627	0.368995
당시부터	0.0229417	69	1.53254	1.38629	0.0994194	0.108614	0.359225	0.307845	0.247891	0.407529	0.295619
ope	0.0229398	384	2.54376	2.86351	0.051344	0.0613374	0.343283	0.300014	0.178118	0.311473	0.248807
Gala	0.0229387	61	1.87458	1.24824	0.0824738	0.118864	0.372196	0.317928	0.254549	0.423057	0.305139
Mart	0.0229385	57	2.00521	1.3144	0.0863365	0.100805	0.453499	0.324082	0.258364	0.439196	0.31057
투입되	0.0229383	428	1.53726	1.94416	0.0614531	0.124893	0.258314	0.204035	0.174622	0.291643	0.197021
보이면서	0.0229335	164	1.57811	1.58328	0.0823405	0.111471	0.298066	0.326077	0.207797	0.376103	0.241971
림으로서	0.0229318	29	2.2504	1.58945	0.0462166	0.138719	0.512213	0.469595	0.299796	0.64016	0.374063
mplex	0.0229313	44	0.216414	2.34697	0.255222	0.176896	0.489073	0.455834	0.273434	0.544493	0.388095
수륙양용	0.0229304	40	1.62898	2.75245	0.0833341	0.0613695	0.532682	0.391185	0.279284	0.518447	0.39804
삽입되	0.0229303	105	1.38629	1.64316	0.030438	0.330719	0.357561	0.276954	0.22701	0.415542	0.266393
우주소녀의	0.0229297	28	1.38629	1.38629	0.0906193	0.131664	0.471966	0.393364	0.302044	0.544536	0.37603
페널티를	0.0229266	81	1.38629	1.38629	0.0719323	0.165846	0.343377	0.295435	0.239591	0.388635	0.28389
HUYA	0.0229255	26	1.38629	2.40568	0.0658566	0.104382	1.5561	0.548702	0.307294	0.762903	0.386651
불가능하지	0.0229252	61	1.38629	0.66152	0.116169	0.215191	0.422242	0.317928	0.254549	0.45143	0.305139
시작하였고	0.0229235	48	1.38629	1.18142	0.113793	0.123	0.422435	0.934967	0.268494	0.620025	0.332881
격적인	0.0229184	916	1.56665	1.4707	0.0694281	0.14327	0.202834	0.192835	0.154716	0.234492	0.172298
초창기	0.0229168	659	1.47253	2.2223	0.0472464	0.148224	0.370579	0.188372	0.162987	0.257303	0.182008
폐지하고	0.0229161	35	1.47643	1.47643	0.0496319	0.211814	0.450127	0.440999	0.287603	0.580682	0.355267
3.15	0.0229157	52	1.72732	1.95632	0.0856746	0.079153	0.548188	0.331723	0.263612	0.463386	0.318144
RES	0.0229154	470	1.57978	1.57733	0.0816879	0.112577	0.269969	0.200516	0.171947	0.263353	0.193614
메시지가	0.0229118	107	1.53287	1.45328	0.0647967	0.158726	0.325351	0.337857	0.226204	0.405784	0.266576
)에서도	0.0229045	51	3.50888	1.45562	0.0583314	0.076878	0.40032	0.390453	0.264715	0.505372	0.320979
앨리슨	0.0229037	34	1.56924	2.08311	0.0940721	0.0744809	0.48714	0.373808	0.289498	0.534458	0.3566
흥했다.	0.0229007	47	1.38629	1.53277	0.0415079	0.259648	0.408637	0.372097	0.269536	0.462098	0.378527
2Catch	0.0228996	25	0.366925	1.66325	0.227476	0.164952	0.505796	0.55701	0.309773	0.691415	0.390859
1.23	0.0228991	64	1.93497	2.28908	0.0848254	0.0609477	0.44826	0.400239	0.252068	0.481582	0.346247
색소폰	0.0228989	47	1.45977	2.11028	0.108141	0.0687389	0.486439	0.504016	0.269577	0.573422	0.330068
이후	0.0228969	18123	1.5581	2.13098	0.335288	0.0205677	0.289304	0.238655	0.106544	0.183066	0.165053
발매하였	0.0228965	202	1.45242	0.58284	0.175776	0.153875	0.288615	0.238043	0.199619	0.315547	0.229442
oot	0.0228937	359	2.2055	2.74915	0.0636651	0.0593071	0.389239	0.236403	0.18007	0.312799	0.20452
eon	0.0228879	422	2.30742	2.65195	0.0694917	0.0538245	0.285037	0.278916	0.17525	0.300803	0.217083
Plat	0.0228877	170	1.6873	0.685374	0.124276	0.159256	0.283125	0.247339	0.206277	0.31761	0.238284
일반적	0.0228872	1821	1.45383	1.00386	0.143967	0.108929	0.191317	0.183347	0.140079	0.200928	0.216604
수아레스가	0.0228865	37	1.38629	1.38629	0.0984848	0.120921	0.432539	0.363995	0.284023	0.496096	0.348498
Melod	0.0228833	27	1.78471	0.529706	0.163091	0.148417	0.477426	0.397386	0.304468	0.551289	0.379794
Boy	0.0228832	210	1.55225	2.54721	0.088037	0.0657396	0.430474	0.341282	0.198386	0.380733	0.253986
고려하면	0.022875	183	1.38629	1.67527	0.11434	0.0861434	0.290622	0.429295	0.203554	0.366592	0.319212
반부에서	0.0228733	141	1.14886	1.77524	0.0782958	0.14324	0.34382	0.258164	0.213939	0.356266	0.248568
조금	0.0228717	3157	1.46032	2.11227	0.141894	0.0522561	0.201432	0.164015	0.142387	0.228712	0.142626
세계기록	0.02287	25	1.38629	2.1638	0.0975456	0.0781602	0.535844	0.406815	0.309857	0.581049	0.387885
2:3으로	0.0228682	41	1.38629	1.38629	0.100026	0.118962	0.419086	0.353844	0.277658	0.479698	0.338962
Livin	0.0228681	29	1.93921	0.509816	0.13497	0.171377	0.47463	0.390994	0.29972	0.548198	0.372434
DSL	0.0228681	292	2.06965	1.64911	0.0931964	0.0718923	0.345806	0.278825	0.186791	0.323813	0.21378
A에서	0.0228679	611	3.17522	1.92752	0.0456057	0.0819281	0.282824	0.226631	0.164826	0.284163	0.185355
퇴역하였	0.0228667	38	1.38629	0.819558	0.100717	0.199832	0.456894	0.361323	0.282355	0.536829	0.345989
onna	0.022866	98	1.29234	1.85674	0.0965936	0.0986541	0.337548	0.321754	0.230299	0.414533	0.271928
차이점이	0.0228644	180	1.38629	1.87921	0.0588946	0.149023	0.27978	0.244188	0.204028	0.331273	0.235288
없다보니	0.0228632	48	1.55761	1.69822	0.0868302	0.0995438	0.420016	0.498343	0.268434	0.555591	0.328205
태어났	0.0228615	104	1.38629	1.77196	0.139725	0.0666069	0.348073	0.277602	0.227456	0.395243	0.267007
에미넴	0.0228604	26	1.65741	2.33155	0.82717	0.00715178	0.771272	0.650208	0.307572	0.777287	0.388276
-198	0.0228586	29	2.15956	2.16589	0.0769569	0.0635039	0.466767	0.389523	0.29972	0.541007	0.372434
기에서는	0.0228578	465	1.43967	1.40806	0.096913	0.116351	0.23006	0.231918	0.172252	0.274247	0.194698
회(이하	0.0228559	126	1.6269	1.42158	0.0705563	0.140065	0.309933	0.299867	0.218818	0.376632	0.25589
가능해지고	0.0228557	27	1.58461	1.60794	0.0985473	0.0910248	0.499937	0.716304	0.304687	0.719983	0.385349
calypse	0.0228553	41	0.114665	2.43629	0.255999	0.319586	0.561373	0.464573	0.277954	0.588903	0.341466
uses	0.0228552	34	1.29481	2.32624	0.0807629	0.0939534	0.555205	0.581206	0.289493	0.614637	0.423267
93년부터	0.0228545	26	0.832253	1.496	0.138718	0.132328	0.518024	0.401606	0.306999	0.570929	0.383741
일어났고,	0.0228538	30	1.38629	1.38629	0.100571	0.118243	0.461808	0.385851	0.297489	0.532001	0.368995
들어있는	0.0228514	203	1.59882	1.67582	0.0735185	0.116008	0.272489	0.237786	0.199434	0.313732	0.229197
정되었으	0.0228511	131	2.77845	0.917409	0.0875451	0.102402	0.305973	0.263045	0.217083	0.353797	0.252825
수준	0.0228489	5186	1.8021	2.25711	0.187457	0.0299661	0.237428	0.278943	0.122642	0.229937	0.447542
담당하던	0.0228482	30	1.38629	1.38629	0.088267	0.134692	0.461808	0.385851	0.297489	0.532001	0.368995
inge	0.0228475	120	2.65374	0.849262	0.0937439	0.108142	0.310256	0.268167	0.220933	0.348446	0.258062
탑재하는	0.0228469	54	1.45284	1.58487	0.047282	0.209855	0.386051	0.328385	0.261374	0.439332	0.315
폐막식	0.0228462	80	1.51809	2.18375	0.0467595	0.147382	0.496631	0.393313	0.240357	0.476603	0.286865
랜슬롯	0.0228403	34	1.65935	2.57088	0.0899521	0.0595212	0.626236	0.447163	0.289568	0.615159	0.358092
집에서는	0.0228402	51	2.35153	1.38629	0.0463897	0.151034	0.392337	0.333458	0.264656	0.44729	0.319779
향한다.	0.0228381	79	1.73854	1.43663	0.0493523	0.185278	0.346974	0.297318	0.240859	0.391993	0.285671
arr	0.0228363	446	2.8444	1.78631	0.0701781	0.0640438	0.229281	0.20243	0.173417	0.254579	0.195487
삼각형	0.0228357	81	1.82542	2.48949	0.053769	0.0934564	0.49168	0.340519	0.239847	0.454805	0.284835
아니었기에	0.0228348	34	1.38629	1.56241	0.0904344	0.116577	0.45975	0.53784	0.289522	0.624538	0.359886
Math	0.0228333	25	1.68494	2.08731	0.0847669	0.0765899	0.584947	0.406038	0.309645	0.596084	0.387885
어난다.	0.0228316	520	1.17425	1.52746	0.092491	0.137628	0.225637	0.216523	0.169152	0.251024	0.230047
lori	0.0228306	50	1.61117	1.84032	0.0807714	0.0953289	0.394663	0.335241	0.265805	0.450098	0.321459
3.5	0.0228282	241	2.36472	3.72993	0.0539864	0.0479411	0.432846	0.311298	0.193846	0.359175	0.339318
사용한다	0.0228273	1616	1.39063	0.592928	0.136423	0.202935	0.201768	0.284413	0.142474	0.220035	2.91853
들을	0.0228263	11851	4.85664	1.4322	0.0360054	0.091144	0.143488	0.156206	0.111349	0.166626	0.131805
위함이다.	0.0228261	25	1.55416	1.38629	0.0785342	0.134903	0.489219	0.406038	0.309645	0.565914	0.387885
지정했다.	0.0228258	55	1.45197	1.45197	0.0956455	0.113201	0.383651	0.32678	0.260331	0.436822	0.313486
트위터에	0.022823	243	1.4073	1.59138	0.0781905	0.130334	0.290996	0.269977	0.192941	0.338968	0.221555
(Gre	0.0228218	36	3.23694	1.6405	0.0627552	0.0684838	0.436226	0.366766	0.285748	0.500601	0.351099
레이터를	0.0228186	69	2.43522	1.38629	0.0681886	0.0991252	0.359225	0.307845	0.247891	0.407529	0.295619
oved	0.0228181	67	1.1069	1.9662	0.120636	0.086909	0.420371	0.379205	0.249502	0.427919	0.471172
사용하게	0.0228174	174	1.38629	1.61596	0.105501	0.096544	0.285418	0.246048	0.205357	0.325854	0.237057
30년대	0.0228147	120	1.17577	2.16607	0.0856433	0.104599	0.548891	0.303834	0.221008	0.408848	0.258843
(Re	0.0228146	289	3.87368	2.60397	0.0445423	0.0507784	0.251076	0.233276	0.186938	0.280175	0.233647
수록곡들은	0.0228131	27	1.38629	1.38629	0.106214	0.111761	0.477426	0.397386	0.304468	0.551289	0.379794
스트리	0.0228124	1531	1.97614	1.74165	0.0801554	0.0826914	0.310364	0.184285	0.143734	0.241119	0.169809
제외한	0.0228121	1805	1.39023	1.55722	0.0797691	0.132097	0.183083	0.201294	0.140321	0.218349	0.155411
acity	0.0228116	32	0.506735	1.85403	0.185381	0.130976	0.543008	0.379303	0.293283	0.533469	0.362703
Trib	0.0228111	30	1.87537	1.16107	0.123488	0.0848347	0.461808	0.385851	0.297489	0.532001	0.368995
여객열차	0.022811	28	1.5941	2.4466	0.0801461	0.0729764	1.68868	0.475458	0.302248	0.720551	0.37769
자리잡	0.02281	344	1.38629	2.01235	0.168215	0.048607	0.266139	0.212962	0.181283	0.28521	0.205543
시간대에	0.0228079	138	2.12496	1.90578	0.0647507	0.08698	0.341168	0.259583	0.21485	0.363796	0.2498
자랑하며	0.0228059	98	1.38629	1.60514	0.116947	0.0876371	0.346162	0.627337	0.230603	0.473126	0.276633
올라간다	0.0228021	319	1.46179	0.810646	0.0794333	0.242246	0.274899	0.352001	0.183787	0.286663	3.84355
목록에서	0.0228021	55	1.68601	1.71751	0.0572075	0.137645	0.433355	0.32678	0.260331	0.462697	0.313486
손흥민	0.0228009	113	1.4507	2.35662	0.0617886	0.107938	0.495233	0.499027	0.224114	0.471724	0.26612
기관포	0.0228009	523	1.66285	2.84734	0.114415	0.0420898	0.970641	0.312554	0.16916	0.347152	0.28573
였었다.	0.0228004	60	2.9818	1.44796	0.0450279	0.117281	0.37399	0.319318	0.255461	0.42521	0.30645
200/	0.0228002	51	2.03442	1.51169	0.117822	0.0629227	0.392337	0.333458	0.264656	0.450591	0.319779
베이커	0.0227961	82	1.53271	2.66344	0.0776464	0.071918	0.9296	0.388949	0.239395	0.513486	0.285088
2-3으로	0.0227953	36	1.47472	1.38629	0.0968261	0.115157	0.436226	0.366766	0.285748	0.500601	0.351099
00.00	0.0227952	38	0.887967	1.88437	0.116719	0.116719	0.428989	0.361323	0.282355	0.491763	0.345989
Shad	0.0227929	160	1.8931	0.568008	0.161247	0.131456	0.28735	0.25076	0.208709	0.32255	0.241535
크라우즈	0.022791	27	1.38629	2.19722	0.0920165	0.0813145	1.87568	0.397386	0.304699	0.595853	0.379794
력을	0.0227909	8561	3.57813	1.39359	0.0260098	0.175726	0.143839	0.146472	0.115425	0.168574	0.125242
oma	0.0227886	467	2.57367	1.99746	0.0655342	0.0676422	0.26684	0.287388	0.172168	0.295549	0.212862
oves	0.0227877	49	1.33973	2.38119	0.0912258	0.0783018	0.543257	0.337074	0.267132	0.46125	0.323185
